Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE35,OUT019,156.00691914954723
NCD31,OUT035,2769.6278306427785
FDJ56,OUT035,1651.1907904518089
NCU53,OUT046,2663.7511635934525
FDD39,OUT035,3605.196435169917
NCU17,OUT019,260.0713569648576
FDJ20,OUT046,2027.4053856596759
NCW41,OUT018,2320.901169011777
FDL52,OUT035,715.7477975227373
FDS39,OUT035,2214.919561236206
DRJ47,OUT045,2901.7686906590234
FDP13,OUT010,61.371662078078316
DRK39,OUT010,191.43394641401346
FDF28,OUT010,326.73856378860523
FDB09,OUT045,2060.9462907170146
FDM51,OUT046,1650.1886496899729
DRM49,OUT018,643.7061230295149
DRF23,OUT013,2903.4690659512053
DRH01,OUT035,2996.09562787827
FDH12,OUT027,2793.5966103835435
FDA28,OUT019,300.23651594459375
FDW37,OUT018,1263.7533668757114
FDF02,OUT046,1697.5246830564683
DRL37,OUT046,738.3866903647254
NCF43,OUT046,2123.453454779103
FDH08,OUT010,615.643795948346
FDR34,OUT019,606.0377385070858
NCK19,OUT049,3228.2269903124516
NCD55,OUT018,577.7249698605501
FDT27,OUT049,3871.737213795821
FDQ57,OUT045,2483.510560700378
FDA47,OUT035,2759.446151918474
DRG15,OUT027,1751.1027105712312
FDE05,OUT018,2200.7620745129943
FDN46,OUT046,1638.75257947913
FDX27,OUT027,2423.4364402503966
FDT51,OUT045,1804.3008190497658
FDU33,OUT013,717.4700741586139
FDJ16,OUT027,1637.9288919390215
FDD20,OUT019,301.1602923400317
FDT36,OUT049,702.7643094959878
DRF15,OUT027,4012.643275758195
FDN52,OUT010,256.69951171783964
FDC22,OUT027,5148.965543923118
FDX15,OUT045,2649.1058851064045
FDT13,OUT013,3110.2525299340605
FDU04,OUT017,2063.4919795492215
FDU31,OUT019,540.438589651968
FDW59,OUT027,2231.596573821583
NCO29,OUT046,2703.899434600805
FDL15,OUT035,2568.6053468949267
FDI41,OUT049,2450.6642913840883
FDQ48,OUT049,1603.4195203691531
DRI39,OUT013,930.2666106278612
FDI08,OUT013,4230.417175683409
FDC21,OUT049,1799.423800071608
FDF58,OUT035,1048.4231971378415
FDS08,OUT010,448.44454442775304
FDE47,OUT045,2070.2752847228044
NCP18,OUT019,382.1225330553184
NCR41,OUT013,1560.0547449465532
FDA27,OUT013,4278.5647898772595
FDA43,OUT035,3239.1512339668584
FDA49,OUT045,1341.824628902111
NCE55,OUT018,2722.209283356976
DRM49,OUT027,1379.9917405580763
FDF22,OUT027,5697.184076842286
FDQ15,OUT018,1040.5026288895592
NCS54,OUT017,3031.578017582393
NCY05,OUT013,675.8800716411736
FDR45,OUT046,4050.906423595872
FDK57,OUT049,2099.6445958775853
FDF41,OUT010,687.3399389773892
FDV21,OUT046,2112.1916904806426
FDD51,OUT046,747.1097709976075
FDF33,OUT046,1908.0378234894856
FDA38,OUT046,4017.5547140238778
FDR56,OUT045,3244.132735890331
NCN41,OUT017,2056.955924400812
FDC60,OUT027,2401.45511069017
FDB47,OUT045,3385.596210906526
DRH01,OUT013,2987.08576006769
FDW08,OUT046,1682.409549695611
FDF38,OUT027,1302.026520149781
FDY32,OUT017,2745.6676690586637
FDG34,OUT049,1827.9964510241762
FDG47,OUT019,636.4765459341527
NCF18,OUT035,3150.713837127507
FDL39,OUT019,481.81711206546834
NCH55,OUT035,2080.2861201779033
DRJ35,OUT049,1004.5232946146266
FDS44,OUT035,4054.3080794927514
DRE01,OUT018,3703.555104256904
FDY39,OUT013,3098.485130093595
FDY32,OUT018,2400.5039022035326
FDR33,OUT027,2908.8317265412234
NCP50,OUT049,1287.7577737600416
FDZ47,OUT018,1262.7048052929372
FDU57,OUT049,2599.5353164910994
FDY44,OUT013,3269.7621058594223
DRH59,OUT018,997.0901750361788
FDB03,OUT027,6341.613330563797
FDY46,OUT045,3059.330572032431
FDM39,OUT045,2920.9012292088387
FDY36,OUT035,1171.1604039115914
NCM55,OUT035,3142.2338048407382
FDJ50,OUT010,152.11460489297042
DRL60,OUT013,2536.0611643887446
NCJ54,OUT049,3855.7292283127526
FDX59,OUT017,668.7768423687435
FDI07,OUT013,3480.0438822004617
DRF51,OUT010,55.279826829259946
FDM14,OUT017,1827.7382659717512
FDP21,OUT045,3094.064545974633
FDE40,OUT035,1017.1734984351062
FDE05,OUT035,2480.9234445594893
FDM13,OUT027,3407.8664111491303
FDC34,OUT027,4037.03335552829
NCI55,OUT018,1878.0107169634557
NCE43,OUT018,2600.37904684299
FDW58,OUT018,1410.7760885663324
FDG60,OUT045,3944.7817901592643
FDV31,OUT017,2911.2494288687285
FDR47,OUT013,3166.5500324515506
FDM60,OUT019,37.80303215375852
NCF06,OUT018,3609.125054925348
NCN26,OUT027,3193.141996905598
FDQ59,OUT049,1385.5683472020814
FDF09,OUT046,714.2330122704554
NCS06,OUT017,4199.286455758976
FDT44,OUT046,1913.0550142540685
FDI19,OUT017,4005.057846276037
FDT22,OUT017,933.7650855339248
NCF54,OUT027,4733.125209879863
DRG25,OUT045,3170.6682447279486
FDB59,OUT017,3412.444291828203
FDQ37,OUT017,3199.431369969304
FDP56,OUT035,795.5577224586448
FDW44,OUT035,2976.3323176580607
FDJ26,OUT010,582.248046463985
FDU43,OUT018,3439.1943843394392
FDW33,OUT045,1679.2582406142858
NCX53,OUT027,3531.1838072107494
FDN56,OUT010,389.0903863699116
DRF15,OUT049,2532.754822412352
FDO33,OUT017,1954.52988685952
FDZ39,OUT010,267.0055489054789
NCJ19,OUT017,909.3912686869899
FDU01,OUT035,3178.2333278621572
FDT12,OUT035,3866.812078070428
NCM18,OUT018,881.6398038789771
FDP19,OUT017,2121.5584636188873
NCR42,OUT049,765.1118268587545
FDN10,OUT046,1844.7965663324517
FDG44,OUT017,938.9423744307874
FDQ10,OUT046,2937.5460393838293
DRH13,OUT049,1670.6949130781154
FDT52,OUT013,4389.782454334711
FDM56,OUT045,1761.6991511687684
NCO43,OUT010,264.64927161820174
NCV29,OUT035,2979.7847124673035
NCF06,OUT013,4172.260488631304
FDO50,OUT035,1472.8669182530407
FDT59,OUT013,3863.918090962685
FDX40,OUT027,1239.6375118985127
FDE50,OUT017,3171.8167352427176
FDX51,OUT017,3428.2073329622617
NCD30,OUT018,1325.6494612521085
FDK15,OUT013,1616.3719037647184
FDL12,OUT045,998.7194988488345
FDK46,OUT017,4052.1827755672357
DRH49,OUT010,194.70689447866516
FDQ57,OUT046,2490.937143763592
FDY59,OUT017,1448.426259720306
FDO09,OUT018,3612.313347516135
NCG30,OUT035,2052.0864036486923
FDM09,OUT017,2912.653825647613
NCN17,OUT027,2579.261273516013
NCS42,OUT013,1554.327572914939
FDD02,OUT019,262.1953617844772
FDE34,OUT013,3096.3753445980487
FDU38,OUT045,3189.9697851035294
FDB33,OUT046,2581.9448382800565
NCJ29,OUT017,1367.7285396665834
FDZ27,OUT035,813.5794826885865
FDI40,OUT013,1648.5436615984306
FDG22,OUT013,754.0555902568435
FDT51,OUT017,1838.2090191649813
FDF20,OUT018,3073.2040533699997
FDV50,OUT035,2091.181967406156
FDT02,OUT049,756.9339564285738
DRC49,OUT017,2349.0887231588163
FDF26,OUT049,2570.662562128042
FDV52,OUT035,1890.541426786875
FDX59,OUT049,696.8680845386523
FDV25,OUT035,3666.2014779308265
FDW23,OUT027,1226.8465813949829
FDE53,OUT018,1511.2965431352416
FDA19,OUT017,2103.774277759484
FDH22,OUT046,2113.814294381389
NCO41,OUT013,1610.1067051522527
FDX12,OUT017,4213.682530179598
FDF17,OUT013,3436.9729862618096
FDS11,OUT045,3697.7596115691645
FDR51,OUT035,2566.8861508533973
FDT49,OUT010,243.51453632433572
FDC56,OUT013,2014.767609091117
FDR13,OUT027,3031.5899265283592
FDQ60,OUT035,1942.7020851568554
FDN38,OUT049,4107.541968680864
NCL29,OUT013,2556.986641169239
FDO13,OUT027,4323.007028866106
FDE26,OUT018,2009.0814535889285
FDA31,OUT010,457.3394040819626
FDX14,OUT035,1217.3772187173083
FDA34,OUT045,2975.026737046948
FDF26,OUT013,2558.3642833684203
FDE38,OUT045,2757.7705415446335
DRI11,OUT046,1803.0020924012072
FDQ60,OUT027,3010.2583861823605
FDL21,OUT027,1208.8170487538248
DRC12,OUT027,5114.940102338664
FDC47,OUT046,3798.317088337143
FDE57,OUT045,2177.097240619173
FDT14,OUT045,1954.7578643927784
NCZ53,OUT046,3149.4420659881234
FDE28,OUT018,3498.5942207693247
FDR19,OUT035,2408.2802123351207
NCF54,OUT019,457.91782176129936
FDZ08,OUT046,1245.6224753945849
NCJ05,OUT018,2273.0835328717803
FDF59,OUT046,2092.6679541887147
NCO05,OUT035,1664.0039311528346
FDW24,OUT018,678.0141781116577
NCX42,OUT018,2466.8834633995575
NCA53,OUT035,802.6230132347339
FDI45,OUT019,465.3136288379635
FDG46,OUT046,1823.8370097325737
FDM20,OUT010,651.630624740382
FDW11,OUT010,137.64218096499872
FDX08,OUT035,3039.8109676545655
NCK17,OUT035,696.2696588267795
FDK32,OUT018,2282.8332726590934
NCA42,OUT035,2691.2104494768764
DRI01,OUT035,3007.0183713197266
NCL55,OUT049,4037.1998174249466
DRE25,OUT018,1254.6434621277194
FDD14,OUT017,2967.9503628469447
FDB10,OUT046,3896.9748029688967
DRN11,OUT035,2347.4363633052844
FDP38,OUT018,693.0037793027898
NCA30,OUT017,3089.184204563738
FDT15,OUT017,3111.149180630229
NCP55,OUT018,782.2933269469127
FDF12,OUT035,2471.9011667038485
FDM21,OUT018,3616.3196286965153
FDX56,OUT035,3490.4259374765534
FDF10,OUT017,2473.7329845035133
FDT32,OUT045,3147.8755916941573
FDM51,OUT018,1427.4827948676877
NCR50,OUT018,2288.3277649624697
FDI19,OUT049,4017.1850970448463
FDX21,OUT017,1747.3554213087612
FDR31,OUT035,2512.3319610280237
FDY02,OUT013,4344.1363205543585
NCA29,OUT045,2947.3264592529486
NCX17,OUT046,3661.37990246775
FDM12,OUT045,3169.238725815015
FDI53,OUT027,4263.5492448838195
NCU30,OUT049,2783.5060992422605
FDC56,OUT027,3477.2498327028165
FDK27,OUT018,1842.7071677069687
NCK18,OUT017,2827.733253973851
FDB52,OUT019,671.3912665375549
DRG25,OUT027,5155.461228822083
FDZ13,OUT049,819.2192410512625
FDB57,OUT019,589.8470266343361
FDR40,OUT046,1332.838301299275
NCO14,OUT019,49.56176319681708
NCN19,OUT045,3127.8859802158922
FDQ28,OUT019,383.2672674070611
FDO13,OUT018,2414.9900940640623
FDK48,OUT013,1240.7995810958553
FDU07,OUT018,2297.4556590416396
FDW20,OUT046,2046.483711851137
FDV12,OUT010,283.7472821556307
FDH24,OUT013,2547.568299172234
FDV59,OUT049,3546.6258917904815
FDK57,OUT045,1924.5948761819873
FDL16,OUT027,1283.2071533250567
NCQ17,OUT046,2531.852734785307
FDJ15,OUT018,2923.3014564835194
FDX24,OUT049,1511.9220824266245
FDT47,OUT046,1594.0771388850426
FDT10,OUT049,1027.4894352583165
FDZ37,OUT018,1227.3939949949067
FDW43,OUT027,6258.208658052131
DRN36,OUT017,1574.5584812165453
FDJ14,OUT045,1237.588061011611
FDA32,OUT013,3562.9215411443492
FDJ38,OUT019,481.2064491508961
FDQ57,OUT017,2547.660172516197
NCQ41,OUT019,511.30528698400417
FDG56,OUT049,943.2711649980324
DRC13,OUT027,3325.8432305187916
FDV55,OUT035,2388.4788909527538
FDQ49,OUT045,2485.949375818292
FDE29,OUT010,129.82735050784004
FDR03,OUT013,3512.99821154941
FDD45,OUT049,1490.8908570942153
FDN38,OUT010,676.8117753476465
FDT56,OUT046,958.47806675898
FDT48,OUT045,3372.6424110359526
FDU03,OUT049,3007.308750245241
FDC56,OUT010,272.5849296036092
NCO43,OUT027,2592.3954689495718
FDQ27,OUT017,1651.819832001746
FDR03,OUT046,3409.3800723342374
DRH23,OUT010,183.48512692057034
FDG22,OUT045,780.8970922505339
NCJ42,OUT013,1710.497134641229
FDR24,OUT046,1468.2021262171838
FDW60,OUT035,3108.5856348150687
FDJ08,OUT013,3161.7533501043245
DRL59,OUT018,722.9002221948942
FDG60,OUT010,748.0748813936825
FDW27,OUT017,2581.5179407099636
FDX14,OUT018,1022.7938302042571
FDC20,OUT013,904.5734609757646
NCS29,OUT018,3678.284460509274
FDJ56,OUT046,1623.0604293520078
FDB20,OUT019,198.85095723335553
FDL28,OUT027,6162.175525807474
FDW01,OUT018,2253.4728856389806
FDL03,OUT046,3399.531222377397
FDX22,OUT049,3566.5743061023977
FDJ21,OUT035,2468.849370266719
FDR31,OUT045,2455.105818820759
FDG21,OUT035,2718.262672310909
FDS22,OUT027,1345.5036219755277
FDK08,OUT035,1588.242795578601
FDE17,OUT018,2226.978393339995
NCN30,OUT017,1534.764650501254
FDT50,OUT046,1548.2666140813515
NCX42,OUT049,2716.869385593103
FDJ12,OUT035,3518.406551411797
NCA18,OUT027,3041.6124948463043
FDP23,OUT019,570.5291705310644
FDX12,OUT013,4312.072652860514
FDN40,OUT018,2313.496649661603
FDV48,OUT035,1220.7289725600733
NCY54,OUT013,2962.8667405882184
FDL16,OUT010,46.4956574394314
FDR45,OUT018,3660.1293988019697
FDJ52,OUT046,2688.99490205568
DRG01,OUT017,1206.8556608144838
FDP52,OUT013,4027.922463299191
FDU58,OUT017,3148.3228357433254
FDL02,OUT045,1637.2241298031086
FDG28,OUT013,4328.183297849159
FDA19,OUT035,2121.389179671626
FDW46,OUT027,1865.2500124489438
NCD43,OUT049,1692.6935923299966
DRG39,OUT013,844.933798453188
NCF55,OUT049,734.271965026715
FDJ07,OUT046,1860.1060715890903
FDE08,OUT046,2506.614458884889
FDP56,OUT019,106.27325256901167
FDT45,OUT045,830.8191485919153
FDF17,OUT018,3014.4935538655077
FDX44,OUT046,1425.9438294397708
FDM28,OUT027,4738.231496841467
FDI36,OUT049,3478.356048199227
FDS07,OUT045,1842.101802845115
FDD36,OUT045,1863.3832285585609
FDW11,OUT046,1000.0186776938456
FDN40,OUT049,2586.6014473068494
NCQ18,OUT049,1573.899635434237
NCQ54,OUT017,2864.219389173485
NCS42,OUT045,1526.6068881609876
DRH39,OUT010,147.31993217318131
FDC09,OUT027,2731.6271401841313
FDT08,OUT010,403.67297242561926
FDC08,OUT035,3794.5430619732206
FDT20,OUT017,701.9782746891758
FDS35,OUT035,1030.562123107243
FDX58,OUT018,2862.0115892019094
FDW58,OUT046,1759.0176783922225
DRD27,OUT046,1579.911308978542
FDH32,OUT019,253.9581668000933
FDS26,OUT035,4184.783318580782
FDQ31,OUT046,1342.6908349649298
FDP11,OUT018,3226.130743953043
FDD58,OUT017,1573.0925117557786
FDM33,OUT045,3546.6316165014982
FDZ16,OUT049,3248.1987814492263
NCS29,OUT010,579.309440554526
NCM18,OUT019,169.21311386685738
FDP11,OUT049,3561.1877498570434
NCC42,OUT017,2116.1299973629216
DRM23,OUT046,2915.5346940177624
NCN55,OUT027,5945.130221889974
FDK46,OUT013,4089.6617112066842
FDR01,OUT046,3425.713604348588
NCA05,OUT045,2378.2117900215576
NCP43,OUT017,2922.1462610523126
FDR12,OUT010,455.4898705985295
FDQ01,OUT013,4102.669657507994
FDM13,OUT046,2107.0902237129526
FDQ19,OUT017,4108.945490239272
FDK56,OUT019,479.88347550250046
NCX06,OUT010,523.4676324198629
FDO56,OUT027,2999.9413860548025
FDU45,OUT045,1808.4318970283407
FDI16,OUT019,145.7902317590192
FDL32,OUT046,1781.8468371811748
FDA07,OUT046,2104.576003236176
FDA14,OUT045,2412.735663151968
FDV46,OUT027,3365.697465095936
NCO07,OUT035,3598.2392474663893
NCP41,OUT046,1752.2376833311766
FDY60,OUT018,1989.2319065710717
FDN38,OUT017,4114.529128672357
FDO15,OUT046,1193.5186843931683
FDT60,OUT013,2080.978520785044
FDA55,OUT035,3804.6943127579534
FDE02,OUT010,245.08924305190885
DRJ39,OUT049,3588.4958443105743
FDV34,OUT035,1200.2183602123446
FDS20,OUT027,5060.526252499112
FDF02,OUT027,2788.1603413153616
FDW40,OUT017,2230.532094915229
NCB43,OUT046,3066.2461759884964
FDR58,OUT017,1426.6686260277413
DRJ59,OUT035,698.2431136365717
NCD30,OUT017,1571.70011860546
FDE14,OUT017,1580.2153966760875
FDC28,OUT018,1500.2981586540886
FDU16,OUT018,1166.5400703661296
NCD19,OUT035,919.2719305420787
FDU21,OUT046,707.184878020722
FDV59,OUT027,5560.166290154062
FDU03,OUT045,3098.1882820382552
FDC33,OUT010,633.7659300530479
NCR42,OUT035,754.8938222128306
DRH59,OUT035,1200.7960066369642
NCM31,OUT035,2296.324744931282
FDS50,OUT035,3847.590105300167
FDP39,OUT046,803.6092575176554
FDQ55,OUT013,1928.4814511699592
FDV36,OUT019,339.25836405910013
FDI05,OUT027,2053.8595375529126
FDS45,OUT027,2834.851438661947
FDA39,OUT045,696.9612416660236
FDC37,OUT010,300.6554496733479
FDJ60,OUT027,4397.052880599384
DRQ35,OUT046,2075.5953364760535
NCJ06,OUT046,1885.8389024521957
NCY42,OUT018,2086.8165463502123
DRM37,OUT049,3265.0508087330336
FDR14,OUT045,804.7503016227311
FDE51,OUT049,739.8473641356154
FDT33,OUT017,2855.122737381636
FDR08,OUT013,1809.7639523676253
FDE36,OUT010,461.90395669194777
FDL22,OUT019,240.49385121705495
FDR44,OUT013,2144.891212362469
FDI56,OUT019,231.8170010303386
FDE47,OUT010,340.16202914868836
FDV27,OUT010,269.1660215051138
FDV10,OUT049,724.3376899581478
FDC40,OUT045,1170.1626370173044
NCX41,OUT013,3462.0644330048626
NCQ38,OUT027,2707.837169342735
FDV12,OUT027,2777.480295039919
FDE52,OUT017,1491.047311555014
FDG20,OUT027,4782.400053792671
FDV16,OUT027,1242.2126738925397
FDI32,OUT017,1882.9335058091451
FDJ32,OUT049,1034.134960922066
FDN39,OUT018,2664.141999032688
FDY34,OUT017,2924.4680850320956
FDC14,OUT035,700.9545905871018
FDA55,OUT017,3777.272271842984
FDZ50,OUT010,550.447428492666
DRG13,OUT049,2702.6308800010356
FDP01,OUT013,2584.2695947127713
NCG54,OUT017,2944.4553411284396
FDM13,OUT045,2074.146664591896
NCO18,OUT027,4904.013602122002
NCW41,OUT013,2590.584120845478
FDM52,OUT027,3924.905364142328
NCF55,OUT035,725.9105055797338
FDT09,OUT046,2154.6074832022764
NCM19,OUT035,1846.2622568395986
FDW12,OUT018,2220.6977908264744
FDP15,OUT019,606.143454099004
FDK36,OUT045,809.226551573548
FDZ25,OUT035,3017.6981178426176
NCW06,OUT049,3223.6881078666734
FDW60,OUT046,3057.774096689196
DRC49,OUT013,2386.6754540358775
NCT17,OUT035,3172.3157098638485
NCN06,OUT018,2400.785875577463
FDC45,OUT013,2909.382410705887
DRJ47,OUT019,465.18752891287477
NCF06,OUT045,4009.3063291658987
FDE21,OUT010,280.62663466420076
DRG27,OUT013,702.6923980187082
FDW40,OUT049,2142.176416921703
NCO53,OUT046,3076.9266621629536
FDE23,OUT049,721.4466695535032
FDQ16,OUT046,1736.31870002993
FDS26,OUT045,4132.221416753336
FDZ13,OUT010,90.24396749162543
FDS14,OUT049,2583.067768411849
FDC10,OUT045,1826.4974891876468
FDY16,OUT049,3154.9761813905866
FDJ20,OUT035,2101.79241669894
FDV43,OUT035,744.6290985398675
FDZ32,OUT027,2765.278655058715
FDR23,OUT046,2951.1091999536325
FDN24,OUT035,843.7440383266451
FDE34,OUT027,5027.587614268583
FDU31,OUT013,3622.0013440003167
FDW33,OUT018,1488.9495047545972
FDU26,OUT046,1852.9090082030746
FDE20,OUT027,4988.701236709554
NCW05,OUT035,1741.3486809816338
FDB22,OUT018,2278.032396704546
FDO56,OUT046,1852.47813375745
FDA19,OUT027,3404.3494818629897
DRI39,OUT045,935.8543459932287
FDH52,OUT018,837.3398053640083
FDZ50,OUT035,3204.6490290834845
NCN42,OUT035,2523.663623290949
FDB53,OUT013,2518.06052677798
DRG11,OUT017,1763.093439092287
DRK11,OUT027,3793.3560443907127
FDQ60,OUT017,2087.304650955478
FDT36,OUT017,693.9925373295846
DRG25,OUT018,2927.543020236883
DRJ23,OUT046,3142.88167082589
FDG05,OUT035,2658.6297786271357
NCK06,OUT018,1767.3796408930668
FDU52,OUT017,2539.084588109473
FDW07,OUT018,1231.7568482262484
NCM17,OUT045,767.3945378477581
FDA22,OUT045,2878.432208271287
NCA41,OUT018,2967.7418121052783
FDF38,OUT035,772.371565036693
FDH52,OUT046,1015.1403451134277
FDY58,OUT019,559.3254397035539
FDZ16,OUT045,3200.58486999895
NCM18,OUT017,1067.155222402642
FDA22,OUT018,2498.9773923121
NCJ43,OUT035,2975.941307361242
FDI34,OUT027,6279.664637511996
FDG56,OUT046,995.5214914652877
FDS34,OUT046,1887.698283360936
DRC01,OUT035,821.1118938465736
FDQ04,OUT035,759.0931117399059
FDK04,OUT035,933.4438700061874
FDT51,OUT049,1820.9083759706205
FDV26,OUT017,3240.455192532623
FDS04,OUT049,2128.539346597516
FDW43,OUT018,3356.196670012628
FDQ28,OUT010,404.63266943788494
NCK06,OUT017,2050.846111234664
FDS23,OUT018,1828.992998481333
FDZ36,OUT019,553.8098275607363
FDE56,OUT018,855.2402310712691
FDW10,OUT027,4791.134949751633
NCN14,OUT045,3027.641292238416
NCQ18,OUT045,1562.115151861794
FDW08,OUT017,1778.9013692938595
FDU43,OUT035,3919.7282698350755
FDR33,OUT010,273.75389281998196
FDM24,OUT010,400.88903758792685
NCZ05,OUT046,1700.9444571934407
NCV41,OUT035,1837.4574390370087
FDV11,OUT018,2661.7776896692676
NCY05,OUT035,697.2008983120975
FDV44,OUT018,2850.768186984211
FDW32,OUT049,1352.0017093106085
NCU18,OUT027,3505.3240589079915
NCC43,OUT035,4096.329638314787
FDW19,OUT013,1823.1294033912368
FDN31,OUT035,3220.6770563133077
FDI48,OUT045,803.142841926076
FDS24,OUT017,1285.739922822414
FDF46,OUT049,1901.5856487897827
DRG23,OUT017,2508.2053321997046
FDG14,OUT018,2296.4171920848644
NCY30,OUT049,2985.9692319596857
FDO28,OUT018,1881.056868645161
DRD24,OUT035,2254.676704250934
FDI33,OUT049,1521.742269967638
FDN32,OUT046,3132.440588455318
FDR16,OUT045,3572.016506546973
FDF26,OUT046,2562.792947112679
NCN29,OUT018,654.5273572235808
FDE20,OUT045,2946.316686267173
FDA46,OUT046,3191.5755181197787
FDU28,OUT045,3073.3532607689817
FDQ48,OUT045,1549.0256433879654
FDV36,OUT013,2181.0307457556482
FDR14,OUT018,701.2752964644374
FDP23,OUT017,3576.8422179660774
FDP56,OUT013,788.3220080085973
FDK48,OUT010,188.2566952772379
FDR48,OUT046,2536.995028215217
NCY29,OUT049,921.4266418082789
FDM22,OUT018,691.2567199332436
DRJ01,OUT013,2677.8103477718064
FDZ43,OUT045,4039.982786129257
FDV03,OUT035,2620.3080272062066
FDX11,OUT027,4961.483767198806
NCA41,OUT027,5243.386885411493
FDE38,OUT017,2852.149610339717
FDI27,OUT018,604.772075868819
FDN32,OUT013,3168.2280158132767
NCN43,OUT017,2054.3937581170476
FDB47,OUT027,5529.678767427657
FDV03,OUT017,2590.1400401004635
NCN30,OUT045,1509.7368785887024
NCV54,OUT010,262.0758753399982
FDV07,OUT013,1782.719360351291
FDP07,OUT049,3396.433542857466
FDK48,OUT018,974.7333780671584
FDM15,OUT019,388.61581749424363
FDY19,OUT027,3135.4724989007364
FDK46,OUT046,3991.1320737702276
FDY11,OUT045,1094.127180749683
FDH09,OUT046,860.3826257969033
FDO08,OUT027,4352.001665127344
FDU14,OUT013,4267.18948197596
FDD22,OUT027,3026.2616046697394
FDM27,OUT017,2543.4449813004744
FDL02,OUT027,2792.1774530331204
NCA17,OUT035,2435.3096189452067
FDE38,OUT019,421.2501118535324
NCG07,OUT049,3118.1852057195506
DRC27,OUT013,4320.988290954489
FDA27,OUT035,4255.400980399817
FDW40,OUT045,2201.243073173572
DRI11,OUT013,1851.127942570982
FDN50,OUT046,1497.6683075903557
FDR12,OUT046,2928.851322802625
FDT34,OUT027,2688.8277391151173
FDW11,OUT035,996.1412917355333
NCO30,OUT027,4940.950947054099
FDZ34,OUT017,3281.7243241873402
FDU45,OUT017,1841.1298736177068
NCD42,OUT035,721.3223990695926
FDX25,OUT045,3066.4505755024124
NCR29,OUT046,922.7167024795526
FDX43,OUT019,460.352872425266
FDB04,OUT010,210.65074027182027
FDR49,OUT027,1307.6065220708902
FDS39,OUT018,1932.2256405667558
FDW58,OUT045,1695.9367156096473
FDG22,OUT019,76.52198870177244
FDG31,OUT017,1039.090977784751
NCV53,OUT027,6297.634937589312
DRJ37,OUT035,2589.9226633785884
FDV07,OUT035,1799.4908954873451
FDW52,OUT018,2526.012228084255
FDT15,OUT045,3073.5952377282697
FDD02,OUT018,1619.9777538643993
FDM16,OUT035,1210.5584508251734
NCE55,OUT046,2923.1665697598837
FDB57,OUT018,3271.5762027569863
FDQ04,OUT013,772.5827117044346
FDQ47,OUT019,53.647060133360355
FDY14,OUT019,722.168272515258
DRK37,OUT017,3108.8013964143634
FDO25,OUT017,3451.725970649243
FDL57,OUT046,4069.2550664301143
NCK29,OUT018,1803.5718193561554
FDK46,OUT027,6264.010454712611
NCB43,OUT010,494.76038398438436
DRE01,OUT027,6233.419341487799
FDC46,OUT018,2861.690354193772
FDQ23,OUT045,1735.9817030152258
FDX38,OUT049,813.9367879070978
FDG60,OUT018,3571.6782417466675
FDW55,OUT017,4133.441482398691
FDP39,OUT013,764.9254388342295
FDB20,OUT018,1013.0584740848262
FDV21,OUT017,2100.885725960736
FDZ02,OUT013,1592.6809764884188
FDP19,OUT027,3426.565391065175
FDA38,OUT035,4223.436634374818
FDH22,OUT045,2104.549482170665
DRM11,OUT045,3810.786585085897
FDO12,OUT027,5071.235282889183
FDT14,OUT049,1997.0141322038544
FDW34,OUT010,635.4535308945594
FDG04,OUT027,5128.213738211718
FDW59,OUT018,1171.3963649042662
FDR33,OUT018,1545.1724768358695
FDP32,OUT013,2127.855018181951
FDL13,OUT027,5973.763115541606
FDD22,OUT013,1872.2222222075752
FDV40,OUT027,1891.3249096221512
NCD55,OUT046,711.0440671862389
FDQ20,OUT010,24.14308642149672
FDD28,OUT045,970.8980937997335
FDC39,OUT045,3440.3588095440246
NCR17,OUT049,1937.40397938565
DRO35,OUT018,1621.4100361842538
FDF40,OUT049,4166.018644293474
FDR31,OUT018,2128.354905362385
NCQ41,OUT017,3270.154660532029
FDP38,OUT046,822.2970123213488
NCU54,OUT027,5585.070109384518
FDG22,OUT018,588.3572726868574
DRK59,OUT013,3864.9363008558457
FDC37,OUT046,1792.5314224633487
NCO42,OUT013,2397.1551154712524
NCT42,OUT017,2543.6193713963617
FDX27,OUT035,1509.0744799071613
FDV40,OUT018,952.0692314127175
FDT45,OUT027,1539.0319074416354
FDS47,OUT019,241.48887095022428
FDR45,OUT035,4041.281088712586
FDB03,OUT045,4144.080435140282
FDO49,OUT035,914.237569825757
FDU60,OUT027,4716.113981092138
FDB26,OUT018,716.1781489280309
FDB46,OUT017,3588.788811281759
FDQ37,OUT019,539.1916309506123
FDN03,OUT017,4081.622972253066
NCX30,OUT045,4016.160309539925
FDK32,OUT019,361.0849790884415
DRM47,OUT013,3187.9076713292025
NCO02,OUT046,1145.4110991343418
FDP04,OUT013,1022.1824211357107
NCO43,OUT049,1633.4326825714888
FDD59,OUT013,1273.9449467607199
FDQ10,OUT017,2974.318690086191
FDW45,OUT035,2474.764131891091
NCK30,OUT049,4093.761014217377
FDU31,OUT018,3186.4925318385335
NCQ17,OUT019,368.0164602722166
FDN01,OUT017,3002.5933453085636
FDZ19,OUT049,2943.413105608565
DRG37,OUT017,2563.1668015389214
FDE32,OUT045,624.7765428109283
FDO34,OUT049,2893.9656980991
FDM04,OUT019,116.59153696026169
FDZ25,OUT049,2997.8534345186786
